holiday,temp,rain_1h,snow_1h,Year,Month,Day,Hour,weather_main,weather_description,traffic_volume
7,280.32,0.0,0.0,2015,10,4,2,0,27,627
7,279.69,0.0,0.0,2015,10,4,3,0,27,350
7,279.1,0.0,0.0,2015,10,4,4,1,2,338
7,278.51,0.0,0.0,2015,10,4,5,0,27,703
7,277.38,0.0,0.0,2015,10,4,7,0,27,1647
7,278.49,0.0,0.0,2015,10,4,8,0,27,2202
7,284.16,0.0,0.0,2015,10,4,11,1,24,4416
7,284.55,0.0,0.0,2015,10,4,12,1,2,5472
7,286.08,0.0,0.0,2015,10,4,13,1,2,6013
7,286.86,0.0,0.0,2015,10,4,14,1,24,5706
7,287.08,0.0,0.0,2015,10,4,15,0,27,4452
7,287.23,0.0,0.0,2015,10,4,16,4,7,4257
7,286.74,0.0,0.0,2015,10,4,17,0,27,4137
7,285.86,0.0,0.0,2015,10,4,18,0,27,3893
7,283.92,0.0,0.0,2015,10,4,19,0,27,3648
7,282.49,0.0,0.0,2015,10,4,20,0,27,2750
7,281.66,0.0,0.0,2015,10,4,21,0,27,2125
7,281.95,0.0,0.0,2015,10,4,22,0,27,1438
7,282.37,0.0,0.0,2015,10,4,23,1,24,915
7,282.18,0.0,0.0,2015,10,5,0,1,24,474
7,281.86,0.0,0.0,2015,10,5,2,6,13,258
7,281.47,0.0,0.0,2015,10,5,3,1,2,316
7,281.27,0.0,0.0,2015,10,5,4,1,2,870
7,280.99,0.0,0.0,2015,10,5,5,5,17,2738
7,280.96,0.0,0.0,2015,10,5,6,5,17,5801
7,281.16,0.0,0.0,2015,10,5,7,1,19,6470
7,283.34,0.0,0.0,2015,10,5,10,1,19,4457
7,284.35,0.0,0.0,2015,10,5,11,1,19,4565
7,285.84,0.0,0.0,2015,10,5,12,1,19,4815
7,286.96,0.0,0.0,2015,10,5,13,1,19,5033
7,288.27,0.0,0.0,2015,10,5,14,1,19,5314
7,288.75,0.0,0.0,2015,10,5,15,1,19,5825
7,289.31,0.0,0.0,2015,10,5,16,1,19,6398
7,289.28,0.0,0.0,2015,10,5,17,1,19,5880
7,288.63,0.0,0.0,2015,10,5,18,0,27,4552
7,287.43,0.0,0.0,2015,10,5,19,4,7,3380
7,284.45,0.0,0.0,2015,10,5,20,1,24,2605
7,284.04,0.0,0.0,2015,10,5,21,0,27,2195
7,284.25,0.0,0.0,2015,10,5,22,1,19,1678
7,284.54,0.0,0.0,2015,10,5,23,1,19,2228
7,284.96,0.0,0.0,2015,10,6,0,1,19,572
7,285.01,0.0,0.0,2015,10,6,2,1,19,268
7,285.09,0.0,0.0,2015,10,6,3,1,19,333
7,285.22,0.0,0.0,2015,10,6,4,1,19,870
7,285.22,0.0,0.0,2015,10,6,5,1,19,2900
7,285.3,0.0,0.0,2015,10,6,6,1,19,5870
7,285.36,0.0,0.0,2015,10,6,7,1,19,6336
7,289.28,0.0,0.0,2015,10,6,11,1,19,4599
7,291.09,0.0,0.0,2015,10,6,12,1,2,4817
7,292.35,0.0,0.0,2015,10,6,13,4,7,4775
7,293.31,0.0,0.0,2015,10,6,14,1,24,5149
7,293.74,0.0,0.0,2015,10,6,15,1,2,5710
7,293.77,0.0,0.0,2015,10,6,16,1,19,6557
7,293.35,0.0,0.0,2015,10,6,17,1,24,6201
7,292.3,0.0,0.0,2015,10,6,18,0,27,4645
7,289.37,0.0,0.0,2015,10,6,19,0,27,3458
7,288.76,0.0,0.0,2015,10,6,20,0,27,2772
7,287.02,0.0,0.0,2015,10,6,21,0,27,2486
7,286.25,0.0,0.0,2015,10,6,22,0,27,1560
7,284.33,0.0,0.0,2015,10,6,23,0,27,944
7,283.15,0.0,0.0,2015,10,7,0,0,27,486
7,282.08,0.0,0.0,2015,10,7,1,0,27,350
7,280.88,0.0,0.0,2015,10,7,2,0,27,252
7,279.1,0.0,0.0,2015,10,7,3,5,17,347
7,278.58,0.0,0.0,2015,10,7,4,5,17,910
7,277.2,0.0,0.0,2015,10,7,5,5,17,2872
7,277.19,0.0,0.0,2015,10,7,6,5,17,6039
7,277.19,0.0,0.0,2015,10,7,6,3,5,6039
7,276.11,0.0,0.0,2015,10,7,7,5,17,6054
7,276.11,0.0,0.0,2015,10,7,7,3,5,6054
7,281.15,0.0,0.0,2015,10,7,9,0,27,4396
7,282.44,0.0,0.0,2015,10,7,10,0,27,4489
7,285.94,0.0,0.0,2015,10,7,11,0,27,4591
7,286.96,0.0,0.0,2015,10,7,12,0,27,4911
7,288.27,0.0,0.0,2015,10,7,13,0,27,4781
7,289.42,0.0,0.0,2015,10,7,14,0,27,5211
7,289.87,0.0,0.0,2015,10,7,15,0,27,5643
7,290.11,0.0,0.0,2015,10,7,16,0,27,6304
7,289.75,0.0,0.0,2015,10,7,17,0,27,5972
7,288.32,0.0,0.0,2015,10,7,18,0,27,4763
7,286.77,0.0,0.0,2015,10,7,19,0,27,3656
7,285.97,0.0,0.0,2015,10,7,20,1,2,2943
7,285.92,0.0,0.0,2015,10,7,21,4,7,2484
7,285.91,0.0,0.0,2015,10,7,22,4,7,1596
7,285.91,0.0,0.0,2015,10,7,22,6,13,1596
7,286.21,0.0,0.0,2015,10,7,23,4,7,952
7,286.21,0.0,0.0,2015,10,7,23,6,13,952
7,286.33,0.0,0.0,2015,10,8,0,10,36,516
7,286.33,0.0,0.0,2015,10,8,0,6,13,516
7,286.68,0.0,0.0,2015,10,8,2,6,9,282
7,286.25,3.05,0.0,2015,10,8,3,6,18,353
7,285.84,3.13,0.0,2015,10,8,4,6,9,892
7,285.84,3.13,0.0,2015,10,8,4,5,17,892
7,285.84,3.13,0.0,2015,10,8,4,10,23,892
7,285.37,6.01,0.0,2015,10,8,5,6,9,2876
7,285.37,6.01,0.0,2015,10,8,5,10,36,2876
7,285.37,6.01,0.0,2015,10,8,5,5,17,2876
7,285.45,2.79,0.0,2015,10,8,6,6,18,5884
7,285.45,2.79,0.0,2015,10,8,6,3,5,5884
7,285.45,2.79,0.0,2015,10,8,6,5,17,5884
7,285.58,0.0,0.0,2015,10,8,7,5,17,6251
7,288.54,0.0,0.0,2015,10,8,9,5,17,5243
7,290.03,0.0,0.0,2015,10,8,11,1,2,4650
7,290.08,0.0,0.0,2015,10,8,12,1,2,4958
7,289.22,0.0,0.0,2015,10,8,13,1,19,5029
7,287.72,0.0,0.0,2015,10,8,14,1,19,5335
7,286.39,0.0,0.0,2015,10,8,15,6,13,5953
7,285.85,0.0,0.0,2015,10,8,16,2,3,6312
7,285.85,0.0,0.0,2015,10,8,16,6,13,6312
7,285.59,0.0,0.0,2015,10,8,17,5,17,6032
7,285.59,0.0,0.0,2015,10,8,17,2,3,6032
7,285.24,0.0,0.0,2015,10,8,18,5,17,4539
7,285.24,0.0,0.0,2015,10,8,18,6,13,4539
7,285.24,0.0,0.0,2015,10,8,18,2,11,4539
7,285.02,0.0,0.0,2015,10,8,19,2,11,3615
7,285.02,0.0,0.0,2015,10,8,19,5,17,3615
7,285.02,0.0,0.0,2015,10,8,19,6,18,3615
7,284.89,0.0,0.0,2015,10,8,20,2,11,3132
7,284.89,0.0,0.0,2015,10,8,20,5,17,3132
7,284.35,0.0,0.0,2015,10,8,21,1,19,2717
7,284.15,0.0,0.0,2015,10,8,22,1,19,1905
7,283.89,0.0,0.0,2015,10,8,23,1,19,1383
7,283.7,0.0,0.0,2015,10,9,0,1,19,2365
7,282.82,0.0,0.0,2015,10,9,2,1,2,331
7,282.08,0.0,0.0,2015,10,9,3,0,27,463
7,281.72,0.0,0.0,2015,10,9,4,0,27,862
7,282.33,0.0,0.0,2015,10,9,9,1,19,4956
7,283.02,0.0,0.0,2015,10,9,10,1,2,4612
7,284.38,0.0,0.0,2015,10,9,11,0,27,4930
7,285.26,0.0,0.0,2015,10,9,12,1,19,5084
7,285.62,0.0,0.0,2015,10,9,13,1,19,5109
7,286.02,0.0,0.0,2015,10,9,14,1,19,5259
7,285.99,0.0,0.0,2015,10,9,15,1,19,5623
7,286.1,0.0,0.0,2015,10,9,16,1,19,6200
7,281.78,0.0,0.0,2015,10,9,20,0,27,3252
7,280.52,0.0,0.0,2015,10,9,21,0,27,2963
7,279.3,0.0,0.0,2015,10,9,22,5,17,2061
7,279.6,0.0,0.0,2015,10,9,23,5,17,1500
7,279.68,0.0,0.0,2015,10,10,0,5,17,1045
7,279.82,0.0,0.0,2015,10,10,1,0,27,532
7,279.84,0.0,0.0,2015,10,10,3,0,27,268
7,279.44,0.0,0.0,2015,10,10,5,0,27,430
7,279.83,0.0,0.0,2015,10,10,7,0,27,1353
7,283.85,0.0,0.0,2015,10,10,9,0,27,2423
7,284.98,0.0,0.0,2015,10,10,10,0,27,2545
7,289.35,0.0,0.0,2015,10,10,11,0,27,2817
7,291.63,0.0,0.0,2015,10,10,12,0,27,2962
7,293.65,0.0,0.0,2015,10,10,13,0,27,2912
7,295.24,0.0,0.0,2015,10,10,14,0,27,2887
7,296.15,0.0,0.0,2015,10,10,15,0,27,2938
7,296.12,0.0,0.0,2015,10,10,16,1,2,3060
7,295.67,0.0,0.0,2015,10,10,17,4,7,2875
7,294.66,0.0,0.0,2015,10,10,18,0,27,2826
7,293.0,0.0,0.0,2015,10,10,19,0,27,2579
7,292.71,0.0,0.0,2015,10,10,20,1,24,2126
7,292.36,0.0,0.0,2015,10,10,21,0,27,2675
7,292.07,0.0,0.0,2015,10,10,22,0,27,3688
7,291.83,0.0,0.0,2015,10,10,23,0,27,1798
7,291.36,0.0,0.0,2015,10,11,0,0,27,1143
7,290.38,0.0,0.0,2015,10,11,1,0,27,817
7,289.62,0.0,0.0,2015,10,11,2,0,27,502
7,289.22,0.0,0.0,2015,10,11,3,0,27,269
7,288.12,0.0,0.0,2015,10,11,4,0,27,215
7,287.47,0.0,0.0,2015,10,11,5,0,27,327
7,286.53,0.0,0.0,2015,10,11,7,0,27,725
7,286.37,0.0,0.0,2015,10,11,8,0,27,1247
7,289.31,0.0,0.0,2015,10,11,9,0,27,1827
7,290.46,0.0,0.0,2015,10,11,10,0,27,2316
7,294.29,0.0,0.0,2015,10,11,11,0,27,2475
7,296.45,0.0,0.0,2015,10,11,12,0,27,2662
7,298.27,0.0,0.0,2015,10,11,13,0,27,2598
7,300.18,0.0,0.0,2015,10,11,14,0,27,2667
7,300.57,0.0,0.0,2015,10,11,15,0,27,2723
7,301.73,0.0,0.0,2015,10,11,16,0,27,2855
7,301.3,0.0,0.0,2015,10,11,17,0,27,2726
7,300.67,0.0,0.0,2015,10,11,18,0,27,2474
7,296.42,0.0,0.0,2015,10,11,19,0,27,2228
7,295.85,0.0,0.0,2015,10,11,20,0,27,2446
7,295.74,0.0,0.0,2015,10,11,21,0,27,2175
7,295.76,0.0,0.0,2015,10,11,22,4,7,1363
7,294.57,0.0,0.0,2015,10,11,23,4,7,868
1,293.02,0.0,0.0,2015,10,12,0,0,27,494
7,290.77,0.0,0.0,2015,10,12,2,0,27,210
7,289.34,0.0,0.0,2015,10,12,3,0,27,282
7,288.0,0.0,0.0,2015,10,12,4,0,27,846
7,286.99,0.0,0.0,2015,10,12,5,0,27,2651
7,286.9,0.0,0.0,2015,10,12,7,1,4,6241
7,287.33,0.0,0.0,2015,10,12,8,1,19,5368
7,287.72,0.0,0.0,2015,10,12,9,1,19,4573
7,287.29,0.0,0.0,2015,10,12,10,6,20,4216
7,286.62,0.0,0.0,2015,10,12,11,4,7,4286
7,285.47,0.0,0.0,2015,10,12,12,4,7,4481
7,285.47,0.0,0.0,2015,10,12,12,6,18,4481
7,284.13,0.25,0.0,2015,10,12,13,6,18,4549
7,284.13,0.25,0.0,2015,10,12,13,2,3,4549
7,283.63,0.25,0.0,2015,10,12,14,6,13,4941
7,283.63,0.25,0.0,2015,10,12,14,2,11,4941
7,283.66,0.0,0.0,2015,10,12,15,6,13,5384
7,283.66,0.0,0.0,2015,10,12,15,2,11,5384
7,282.67,0.0,0.0,2015,10,12,16,6,18,6139
7,282.16,0.0,0.0,2015,10,12,17,6,18,5697
7,282.16,0.0,0.0,2015,10,12,17,4,7,5697
7,282.16,0.0,0.0,2015,10,12,17,2,11,5697
7,281.8,0.0,0.0,2015,10,12,18,6,13,4195
7,281.63,0.0,0.0,2015,10,12,19,1,19,2854
7,281.99,0.0,0.0,2015,10,12,20,1,19,2408
7,281.9,0.0,0.0,2015,10,12,21,1,19,2125
7,281.7,0.0,0.0,2015,10,12,22,1,19,1364
7,281.43,0.0,0.0,2015,10,12,23,1,19,864
7,281.16,0.0,0.0,2015,10,13,0,5,17,444
7,281.16,0.0,0.0,2015,10,13,0,6,13,444
7,281.14,0.0,0.0,2015,10,13,1,2,11,295
7,280.68,0.0,0.0,2015,10,13,2,1,19,251
7,280.75,0.0,0.0,2015,10,13,3,1,19,310
7,280.31,0.0,0.0,2015,10,13,4,1,19,867
7,280.21,0.0,0.0,2015,10,13,5,1,19,2847
7,279.78,0.0,0.0,2015,10,13,6,1,19,5983
7,279.65,0.0,0.0,2015,10,13,7,1,19,6465
7,279.73,0.0,0.0,2015,10,13,8,1,2,5772
7,279.82,0.51,0.0,2015,10,13,9,6,13,5132
7,280.12,0.0,0.0,2015,10,13,10,1,2,4429
7,281.65,0.0,0.0,2015,10,13,11,0,27,4533
7,283.62,0.0,0.0,2015,10,13,12,0,27,4864
7,285.16,0.0,0.0,2015,10,13,13,0,27,4769
7,286.39,0.0,0.0,2015,10,13,14,0,27,5301
7,287.87,0.0,0.0,2015,10,13,15,0,27,5759
7,287.73,0.0,0.0,2015,10,13,16,0,27,6367
7,287.9,0.0,0.0,2015,10,13,17,0,27,5827
7,286.46,0.0,0.0,2015,10,13,18,0,27,4711
7,283.86,0.0,0.0,2015,10,13,19,0,27,3313
7,282.6,0.0,0.0,2015,10,13,20,0,27,2898
7,279.87,0.0,0.0,2015,10,13,21,0,27,2424
7,279.08,0.0,0.0,2015,10,13,22,0,27,1665
7,278.65,0.0,0.0,2015,10,13,23,0,27,1409
7,278.19,0.0,0.0,2015,10,14,0,0,27,548
7,278.08,0.0,0.0,2015,10,14,1,0,27,349
7,276.44,0.0,0.0,2015,10,14,2,0,27,300
7,276.26,0.0,0.0,2015,10,14,3,0,27,336
7,284.99,0.0,0.0,2015,10,14,10,0,27,4541
7,292.81,0.0,0.0,2015,10,14,14,0,27,5461
7,293.08,0.0,0.0,2015,10,14,15,0,27,5720
7,292.84,0.0,0.0,2015,10,14,16,0,27,6401
7,292.28,0.0,0.0,2015,10,14,17,1,24,6179
7,289.92,0.0,0.0,2015,10,14,18,1,24,5122
7,286.15,0.0,0.0,2015,10,14,19,0,27,3654
7,285.18,0.0,0.0,2015,10,14,20,0,27,2884
7,284.75,0.0,0.0,2015,10,14,21,0,27,2565
7,284.86,0.0,0.0,2015,10,14,22,0,27,1682
7,284.75,0.0,0.0,2015,10,14,23,0,27,992
7,284.38,0.0,0.0,2015,10,15,0,0,27,600
7,281.33,0.0,0.0,2015,10,15,2,0,27,265
7,280.69,0.0,0.0,2015,10,15,3,0,27,362
7,280.48,0.0,0.0,2015,10,15,4,0,27,879
7,281.01,0.0,0.0,2015,10,15,6,0,27,5687
7,280.47,0.0,0.0,2015,10,15,7,0,27,6382
7,280.72,0.0,0.0,2015,10,15,8,0,27,5290
7,281.2,0.0,0.0,2015,10,15,9,0,27,5191
7,284.56,0.0,0.0,2015,10,15,10,0,27,4650
7,286.16,0.0,0.0,2015,10,15,11,0,27,5033
7,286.67,0.0,0.0,2015,10,15,12,0,27,5084
7,287.3,0.0,0.0,2015,10,15,13,1,2,5056
7,287.77,0.0,0.0,2015,10,15,14,1,24,5353
7,287.47,0.0,0.0,2015,10,15,15,1,24,5880
7,287.6,0.0,0.0,2015,10,15,16,1,24,6431
7,286.62,0.0,0.0,2015,10,15,17,1,2,5834
7,286.14,0.0,0.0,2015,10,15,18,1,24,4679
7,284.26,0.0,0.0,2015,10,15,19,1,24,3469
7,283.95,0.0,0.0,2015,10,15,20,0,27,2819
7,282.73,0.0,0.0,2015,10,15,21,0,27,2815
7,282.23,0.0,0.0,2015,10,15,22,0,27,2048
7,276.8,0.0,0.0,2015,10,16,2,0,27,369
7,275.92,0.0,0.0,2015,10,16,3,0,27,375
7,275.13,0.0,0.0,2015,10,16,4,0,27,815
7,273.98,0.0,0.0,2015,10,16,8,0,27,5024
7,274.4,0.0,0.0,2015,10,16,9,1,24,4789
7,276.78,0.0,0.0,2015,10,16,10,0,27,4623
7,277.93,0.0,0.0,2015,10,16,11,0,27,5039
7,279.04,0.0,0.0,2015,10,16,12,0,27,5161
7,280.23,0.0,0.0,2015,10,16,13,0,27,5307
7,273.03,0.0,0.0,2015,10,17,3,0,27,360
7,273.27,0.0,0.0,2015,10,17,4,0,27,429
7,273.32,0.0,0.0,2015,10,17,5,0,27,755
7,273.16,0.0,0.0,2015,10,17,6,0,27,1203
7,272.99,0.0,0.0,2015,10,17,7,0,27,1956
7,276.36,0.0,0.0,2015,10,17,10,0,27,4202
7,284.61,0.0,0.0,2015,10,17,14,0,27,4378
7,284.15,0.0,0.0,2015,10,17,18,0,27,4148
7,281.66,0.0,0.0,2015,10,17,19,0,27,3632
7,277.54,0.0,0.0,2015,10,17,20,0,27,2966
7,274.57,0.0,0.0,2015,10,17,22,0,27,2556
7,273.49,0.0,0.0,2015,10,18,1,0,27,883
7,272.88,0.0,0.0,2015,10,18,2,5,17,660
7,272.82,0.0,0.0,2015,10,18,3,5,17,382
7,272.61,0.0,0.0,2015,10,18,4,5,17,332
7,272.62,0.0,0.0,2015,10,18,5,5,17,544
7,272.95,0.0,0.0,2015,10,18,6,5,17,832
7,273.08,0.0,0.0,2015,10,18,7,5,17,1272
7,274.29,0.0,0.0,2015,10,18,8,0,27,2131
7,281.79,0.0,0.0,2015,10,18,10,0,27,4080
7,289.28,0.0,0.0,2015,10,18,14,0,27,4323
7,290.5,0.0,0.0,2015,10,18,15,0,27,4394
7,290.29,0.0,0.0,2015,10,18,16,0,27,4380
7,286.55,0.0,0.0,2015,10,18,19,0,27,3512
7,285.75,0.0,0.0,2015,10,18,20,0,27,2865
7,285.62,0.0,0.0,2015,10,18,21,0,27,2256
7,285.01,0.0,0.0,2015,10,18,22,0,27,1513
7,284.93,0.0,0.0,2015,10,18,23,0,27,968
7,284.88,0.0,0.0,2015,10,19,0,0,27,548
7,284.79,0.0,0.0,2015,10,19,2,0,27,256
7,284.79,0.0,0.0,2015,10,19,3,0,27,313
7,284.87,0.0,0.0,2015,10,19,4,0,27,893
7,285.43,0.0,0.0,2015,10,19,5,0,27,2764
7,286.01,0.0,0.0,2015,10,19,6,0,27,5769
7,286.08,0.0,0.0,2015,10,19,7,0,27,6383
7,289.51,0.0,0.0,2015,10,19,10,0,27,4131
7,291.15,0.0,0.0,2015,10,19,11,0,27,4441
7,292.3,0.0,0.0,2015,10,19,12,6,13,4677
7,294.51,0.0,0.0,2015,10,19,14,1,24,5101
7,294.94,0.0,0.0,2015,10,19,15,1,24,5684
7,296.46,0.0,0.0,2015,10,19,16,10,31,6414
7,293.14,0.0,0.0,2015,10,19,18,4,7,4394
7,291.9,0.0,0.0,2015,10,19,19,6,13,3147
7,288.5,0.0,0.0,2015,10,19,20,0,27,2522
7,287.22,0.0,0.0,2015,10,19,21,0,27,2179
7,286.69,0.0,0.0,2015,10,19,22,0,27,1511
7,285.43,0.0,0.0,2015,10,19,23,0,27,904
7,283.92,0.0,0.0,2015,10,20,5,0,27,2869
7,284.69,0.0,0.0,2015,10,20,9,0,27,5078
7,286.38,0.0,0.0,2015,10,20,10,0,27,4558
7,289.73,0.0,0.0,2015,10,20,12,0,27,4811
7,290.72,0.0,0.0,2015,10,20,13,0,27,4808
7,291.19,0.0,0.0,2015,10,20,14,0,27,5156
7,292.07,0.0,0.0,2015,10,20,15,0,27,5891
7,292.22,0.0,0.0,2015,10,20,17,0,27,6192
7,289.12,0.0,0.0,2015,10,20,19,0,27,3372
7,288.02,0.0,0.0,2015,10,20,20,0,27,2865
7,287.28,0.0,0.0,2015,10,20,21,1,24,2469
7,286.81,0.0,0.0,2015,10,20,22,0,27,1568
7,286.52,0.0,0.0,2015,10,20,23,6,13,957
7,286.04,0.0,0.0,2015,10,21,0,6,13,487
7,285.45,0.0,0.0,2015,10,21,3,6,18,327
7,285.02,0.0,0.0,2015,10,21,4,0,27,913
7,284.57,0.0,0.0,2015,10,21,5,0,27,2840
7,283.98,0.0,0.0,2015,10,21,6,0,27,5882
7,284.07,0.0,0.0,2015,10,21,7,1,24,5492
7,285.36,0.25,0.0,2015,10,21,9,6,13,5586
7,286.5,0.0,0.0,2015,10,21,10,0,27,4551
7,287.67,0.0,0.0,2015,10,21,11,0,27,4711
7,288.94,0.0,0.0,2015,10,21,12,1,24,4969
7,289.61,0.0,0.0,2015,10,21,13,1,24,4963
7,289.46,0.0,0.0,2015,10,21,14,0,27,5312
7,289.83,0.0,0.0,2015,10,21,15,1,24,5659
7,288.79,0.0,0.0,2015,10,21,16,1,24,6378
7,287.51,0.0,0.0,2015,10,21,17,0,27,6349
7,285.64,0.0,0.0,2015,10,21,18,0,27,4724
7,283.65,0.0,0.0,2015,10,21,19,0,27,3420
7,282.3,0.0,0.0,2015,10,21,20,0,27,3054
7,280.42,0.0,0.0,2015,10,21,22,0,27,1783
7,279.34,0.0,0.0,2015,10,21,23,0,27,1025
7,278.44,0.0,0.0,2015,10,22,0,0,27,560
7,277.17,0.0,0.0,2015,10,22,1,0,27,358
7,276.56,0.0,0.0,2015,10,22,2,0,27,261
7,276.22,0.0,0.0,2015,10,22,3,0,27,368
7,275.69,0.0,0.0,2015,10,22,4,0,27,885
7,275.55,0.0,0.0,2015,10,22,5,0,27,2766
7,275.4,0.0,0.0,2015,10,22,6,0,27,5859
7,275.24,0.0,0.0,2015,10,22,7,5,17,6464
7,275.08,0.0,0.0,2015,10,22,8,5,17,5808
7,278.2,0.0,0.0,2015,10,22,9,5,17,5220
7,281.53,0.0,0.0,2015,10,22,10,4,7,4583
7,285.09,0.0,0.0,2015,10,22,11,0,27,4746
7,287.45,0.0,0.0,2015,10,22,12,4,7,5130
7,288.81,0.0,0.0,2015,10,22,13,0,27,4913
7,290.38,0.0,0.0,2015,10,22,15,0,27,5844
7,290.0,0.0,0.0,2015,10,22,16,0,27,6432
7,287.04,0.0,0.0,2015,10,22,18,0,27,4815
7,282.42,0.0,0.0,2015,10,22,20,0,27,3094
7,282.17,0.0,0.0,2015,10,22,21,4,7,3613
7,283.27,0.0,0.0,2015,10,22,22,0,27,3674
7,283.07,0.0,0.0,2015,10,23,0,6,13,652
7,283.07,0.0,0.0,2015,10,23,0,2,11,652
7,283.52,0.51,0.0,2015,10,23,1,6,13,405
7,283.98,0.0,0.0,2015,10,23,2,6,13,346
7,284.54,0.0,0.0,2015,10,23,3,6,13,417
7,284.54,0.0,0.0,2015,10,23,3,2,11,417
7,283.98,0.0,0.0,2015,10,23,5,6,18,2589
7,284.0,0.0,0.0,2015,10,23,6,6,13,5525
7,283.29,0.0,0.0,2015,10,23,7,6,9,5776
7,282.36,0.0,0.0,2015,10,23,9,2,11,4961
7,282.36,0.0,0.0,2015,10,23,9,6,18,4961
7,282.61,0.0,0.0,2015,10,23,10,6,13,4667
7,282.61,0.0,0.0,2015,10,23,10,2,3,4667
7,282.61,0.0,0.0,2015,10,23,11,6,18,5013
7,282.61,0.0,0.0,2015,10,23,11,2,11,5013
7,281.75,0.0,0.0,2015,10,27,8,0,27,5957
7,282.58,0.0,0.0,2015,10,27,10,0,27,4549
7,284.21,0.0,0.0,2015,10,27,12,1,19,4780
7,285.36,0.0,0.0,2015,10,27,13,0,27,4781
7,285.81,0.0,0.0,2015,10,27,15,1,19,5746
7,285.72,0.0,0.0,2015,10,27,17,1,2,6324
7,285.15,0.0,0.0,2015,10,27,19,6,18,3157
7,285.15,0.0,0.0,2015,10,27,19,2,3,3157
7,283.44,0.0,0.0,2015,10,27,21,6,9,3469
7,283.44,0.0,0.0,2015,10,27,21,5,17,3469
7,283.44,0.0,0.0,2015,10,27,21,2,3,3469
7,282.15,0.0,0.0,2015,10,27,23,6,18,1042
7,282.15,0.0,0.0,2015,10,27,23,5,17,1042
7,282.15,0.0,0.0,2015,10,27,23,2,3,1042
7,281.43,0.0,0.0,2015,10,28,0,6,18,507
7,281.43,0.0,0.0,2015,10,28,0,5,17,507
7,281.43,0.0,0.0,2015,10,28,0,2,3,507
7,281.43,0.0,0.0,2015,10,28,1,6,18,339
7,281.43,0.0,0.0,2015,10,28,1,5,17,339
7,281.43,0.0,0.0,2015,10,28,1,2,3,339
7,281.29,0.0,0.0,2015,10,28,4,6,18,910
7,281.29,0.0,0.0,2015,10,28,4,5,17,910
7,281.29,0.0,0.0,2015,10,28,4,2,11,910
7,281.15,0.0,0.0,2015,10,28,6,6,18,5687
7,281.15,0.0,0.0,2015,10,28,6,5,17,5687
7,281.15,0.0,0.0,2015,10,28,6,2,3,5687
7,280.93,0.0,0.0,2015,10,28,8,6,18,5329
7,280.93,0.0,0.0,2015,10,28,8,5,17,5329
7,280.93,0.0,0.0,2015,10,28,8,2,3,5329
7,280.77,0.0,0.0,2015,10,28,10,6,18,4642
7,280.77,0.0,0.0,2015,10,28,10,5,17,4642
7,280.77,0.0,0.0,2015,10,28,10,2,3,4642
7,278.01,0.0,0.0,2015,10,28,12,6,13,4865
7,278.01,0.0,0.0,2015,10,28,12,5,17,4865
7,278.01,0.0,0.0,2015,10,28,12,2,3,4865
7,276.58,0.0,0.0,2015,10,28,13,6,18,4958
7,276.58,0.0,0.0,2015,10,28,13,5,17,4958
7,276.58,0.0,0.0,2015,10,28,13,2,3,4958
7,275.86,0.0,0.0,2015,10,28,15,6,13,5691
7,275.86,0.0,0.0,2015,10,28,15,8,14,5691
7,275.86,0.0,0.0,2015,10,28,15,5,17,5691
7,275.86,0.0,0.0,2015,10,28,15,2,11,5691
7,275.58,0.0,0.0,2015,10,28,17,6,13,5848
7,275.58,0.0,0.0,2015,10,28,17,8,16,5848
7,275.58,0.0,0.0,2015,10,28,17,5,17,5848
7,275.58,0.0,0.0,2015,10,28,17,2,11,5848
7,274.95,0.0,0.0,2015,10,28,19,8,16,3172
7,274.95,0.0,0.0,2015,10,28,19,6,13,3172
7,274.95,0.0,0.0,2015,10,28,19,5,17,3172
7,274.55,0.0,0.0,2015,10,28,21,8,16,2398
7,274.55,0.0,0.0,2015,10,28,21,5,17,2398
7,274.55,0.0,0.0,2015,10,28,21,6,13,2398
7,274.48,0.0,0.0,2015,10,28,23,8,16,935
7,274.48,0.0,0.0,2015,10,28,23,5,17,935
7,274.48,0.0,0.0,2015,10,28,23,6,13,935
7,275.08,0.0,0.0,2015,10,29,1,8,16,317
7,275.08,0.0,0.0,2015,10,29,1,5,17,317
7,275.08,0.0,0.0,2015,10,29,1,6,18,317
7,275.55,0.0,0.0,2015,10,29,2,6,18,229
7,275.55,0.0,0.0,2015,10,29,2,2,3,229
7,276.08,0.0,0.0,2015,10,29,4,6,18,888
7,276.08,0.0,0.0,2015,10,29,4,2,3,888
7,277.08,0.0,0.0,2015,10,29,6,6,13,5734
7,277.08,0.0,0.0,2015,10,29,6,2,3,5734
7,278.93,0.0,0.0,2015,10,29,8,6,13,5760
7,278.93,0.0,0.0,2015,10,29,8,2,3,5760
7,279.68,0.0,0.0,2015,10,29,10,6,18,4518
7,279.68,0.0,0.0,2015,10,29,10,5,17,4518
7,279.68,0.0,0.0,2015,10,29,10,2,3,4518
7,281.08,0.0,0.0,2015,10,29,12,2,3,4896
7,281.08,0.0,0.0,2015,10,29,12,6,13,4896
7,281.42,0.0,0.0,2015,10,29,13,6,18,4850
7,281.22,0.0,0.0,2015,10,29,15,5,17,6000
7,280.55,0.0,0.0,2015,10,29,17,1,19,6320
